order_id,customer_id,order_date,status,payment_method,shipping_cost
11742,913,2022-06-22,Pending,Credit Card,9.99
11743,2881,2022-12-14,Completed,Credit Card,5.99
11744,461,2021-09-22,Pending,Cash,5.99
11745,3924,2022-10-21,Completed,Credit Card,9.99
11746,914,2022-01-27,Completed,PayPal,0.0
11747,414,2022-11-21,Completed,Credit Card,14.99
11748,3538,2023-01-19,Completed,Credit Card,5.99
11749,3262,2022-04-30,Completed,,0.0
11750,998,2021-01-16,Completed,Cash,5.99
11751,3255,2021-06-21,Completed,Credit Card,9.99
11752,4948,2023-03-05,Completed,Credit Card,5.99
11753,448,2023-01-18,Completed,Credit Card,0.0
11754,1805,2022-07-11,Completed,PayPal,14.99
11755,3551,2023-09-27,Completed,Credit Card,9.99
11756,3766,2021-04-29,Completed,Credit Card,9.99
11757,473,2022-11-21,Completed,Debit Card,9.99
11758,2717,2022-08-17,Cancelled,Credit Card,9.99
11759,4721,2022-06-09,Completed,Credit Card,0.0
11760,481,2023-01-09,Completed,PayPal,5.99
11761,2206,2021-07-25,Completed,Cash,9.99
11762,971,2022-06-17,Pending,Cash,0.0
11763,980,2022-10-04,Completed,Credit Card,0.0
11764,3770,2021-10-30,Completed,Cash,0.0
11765,4704,2021-05-25,Completed,Debit Card,0.0
11766,3845,2021-01-10,Completed,Credit Card,0.0
11767,3630,2021-10-08,Completed,Debit Card,9.99
11768,4988,2021-03-18,Completed,Credit Card,9.99
11769,3529,2022-02-24,Completed,Debit Card,0.0
11770,1661,2023-10-30,Completed,Debit Card,9.99
11771,852,2024-01-22,Cancelled,PayPal,5.99
11772,4870,2023-09-03,Cancelled,Credit Card,0.0
11773,4713,2021-01-04,Completed,Debit Card,0.0
11774,2336,2023-07-15,Completed,Credit Card,0.0
11775,3379,2021-05-30,Completed,Cash,9.99
11776,3631,2022-05-21,Completed,Debit Card,5.99
11777,265,2023-05-30,Completed,Credit Card,0.0
11778,4651,2021-02-15,Pending,Credit Card,0.0
11779,3173,2022-08-13,Completed,Debit Card,14.99
11780,399,2021-09-27,Completed,Credit Card,9.99
11781,4502,2021-05-17,Completed,Debit Card,5.99
11782,3779,2021-10-17,Completed,Credit Card,14.99
11783,2222,2021-07-23,Completed,Debit Card,0.0
11784,3443,2021-01-13,Completed,Credit Card,5.99
11785,568,2021-03-11,Completed,Debit Card,5.99
11786,1219,2022-08-10,Completed,Cash,5.99
11787,1226,2023-04-15,Completed,Debit Card,9.99
11788,4957,2024-01-14,Completed,Credit Card,9.99
11789,4189,2023-09-21,Cancelled,Cash,0.0
11790,1794,2023-08-24,Returned,Credit Card,0.0
11791,151,2022-12-26,Completed,Debit Card,5.99
11792,4204,2021-10-23,Completed,Debit Card,9.99
11793,4015,2021-06-15,Returned,Credit Card,0.0
11794,4433,2021-03-24,Completed,Credit Card,5.99
11795,4236,2021-05-04,Completed,Credit Card,9.99
11796,2548,2023-12-14,Completed,PayPal,0.0
11797,3843,2022-08-06,Completed,PayPal,9.99
11798,3706,2023-06-03,Completed,Credit Card,0.0
11799,4614,2022-10-05,Completed,Credit Card,5.99
11800,4417,2022-09-06,Pending,PayPal,9.99
11801,4166,2021-12-26,Completed,Credit Card,5.99
11802,4135,2022-12-12,Completed,Credit Card,0.0
11803,1255,2022-11-10,Completed,Credit Card,14.99
11804,2097,2023-06-07,Completed,Credit Card,0.0
11805,1776,2023-11-26,Cancelled,Debit Card,5.99
11806,3730,2023-02-25,Returned,Debit Card,5.99
11807,2853,2021-10-19,Completed,Credit Card,5.99
11808,3304,2022-01-10,Returned,PayPal,5.99
11809,4351,2021-12-05,Completed,Credit Card,5.99
11810,3209,2021-04-23,Completed,Debit Card,0.0
11811,4407,2022-10-22,Completed,Credit Card,5.99
11812,3530,2022-06-30,Completed,PayPal,0.0
11813,1450,2022-08-04,Pending,Credit Card,0.0
11814,3662,2021-07-13,Completed,Credit Card,5.99
11815,2078,2023-08-01,Completed,PayPal,5.99
11816,4115,2021-07-01,Completed,Credit Card,0.0
11817,1536,2021-02-06,Completed,Debit Card,5.99
11818,1920,2022-12-13,Completed,Cash,5.99
11819,101,2023-02-23,Completed,Debit Card,5.99
11820,293,2023-10-17,Completed,Credit Card,5.99
11821,4669,2022-03-16,Completed,Credit Card,14.99
11822,3607,2021-10-22,Completed,PayPal,5.99
11823,531,2022-03-20,Completed,Credit Card,9.99
11824,2658,2023-04-23,Completed,Debit Card,0.0
11825,2109,2021-03-09,Completed,PayPal,9.99
11826,3999,2023-08-12,Completed,Debit Card,5.99
11827,2728,2021-01-19,Completed,PayPal,5.99
11828,4837,2023-02-18,Completed,Credit Card,9.99
11829,2908,2022-05-30,Completed,Debit Card,0.0
11830,131,2023-11-24,Completed,Debit Card,5.99
11831,948,2023-10-06,Completed,Credit Card,0.0
11832,1593,2021-10-18,Completed,Credit Card,9.99
11833,1771,2022-05-08,Completed,Debit Card,9.99
11834,3152,2022-11-16,Completed,Debit Card,5.99
11835,3706,2023-12-11,Completed,Credit Card,5.99
11836,1241,2022-01-20,Completed,PayPal,5.99
11837,720,2022-11-15,Completed,Credit Card,0.0
11838,538,2021-06-19,Completed,PayPal,0.0
11839,2684,2023-08-05,Completed,Debit Card,5.99
11840,3129,2023-01-17,Cancelled,Credit Card,5.99
11841,3655,2021-10-12,Pending,Credit Card,5.99
11842,4276,2021-04-22,Cancelled,Debit Card,0.0
11843,542,2022-09-15,Completed,PayPal,5.99
11844,2270,2023-08-10,Completed,Credit Card,14.99
11845,146,2023-09-17,Completed,Debit Card,0.0
11846,4389,2021-02-17,Completed,Credit Card,5.99
11847,1306,2021-03-23,Completed,Credit Card,5.99
11848,4381,2022-09-20,Completed,Debit Card,14.99
11849,1496,2023-12-04,Completed,Credit Card,5.99
11850,2407,2022-02-05,Completed,Debit Card,5.99
11851,3324,2021-01-15,Cancelled,Cash,9.99
11852,2528,2023-07-04,Completed,Cash,0.0
11853,4990,2023-03-12,Completed,Credit Card,5.99
11854,976,2021-09-23,Returned,Debit Card,5.99
11855,1966,2023-08-05,Completed,Cash,5.99
11856,3682,2022-05-25,Returned,Credit Card,0.0
11857,654,2021-12-15,Completed,Credit Card,0.0
11858,3442,2023-01-12,Completed,Cash,0.0
11859,2672,2022-12-04,Completed,Credit Card,9.99
11860,459,2022-03-13,Completed,Cash,14.99
11861,4653,2024-01-24,Completed,Debit Card,0.0
11862,2282,2021-11-19,Completed,Credit Card,0.0
11863,1374,2023-08-01,Completed,Credit Card,14.99
11864,1775,2022-09-21,Completed,Credit Card,5.99
11865,867,2022-03-19,Completed,Credit Card,9.99
11866,3062,2022-04-25,Completed,Debit Card,0.0
11867,4670,2021-11-16,Completed,Credit Card,9.99
11868,3345,2023-03-20,Completed,Credit Card,9.99
11869,1932,2021-11-27,Completed,Credit Card,0.0
11870,3844,2021-09-19,Completed,PayPal,0.0
11871,4413,2022-11-22,Completed,Credit Card,0.0
11872,703,2021-04-30,Pending,PayPal,0.0
11873,1825,2023-05-22,Completed,PayPal,14.99
11874,968,2022-03-03,Cancelled,Credit Card,5.99
11875,514,2022-09-15,Completed,Credit Card,9.99
11876,2987,2023-12-21,Completed,Cash,9.99
11877,871,2022-03-08,Completed,PayPal,5.99
11878,4200,2023-07-22,Completed,Credit Card,5.99
11879,611,2022-04-28,Completed,Debit Card,0.0
11880,1977,2021-10-08,Completed,Credit Card,5.99
11881,3123,2022-04-20,Completed,Credit Card,14.99
11882,4754,2021-01-06,Completed,Debit Card,0.0
11883,192,2021-05-27,Completed,Credit Card,5.99
11884,216,2022-06-17,Completed,Cash,9.99
11885,2260,2023-04-22,Completed,PayPal,5.99
11886,3606,2022-06-10,Completed,Debit Card,5.99
11887,4868,2023-05-19,Returned,Credit Card,9.99
11888,395,2023-09-16,Completed,Credit Card,0.0
11889,2490,2023-01-15,Completed,Credit Card,9.99
11890,3541,2021-03-03,Completed,Credit Card,9.99
11891,2501,2022-05-25,Completed,Credit Card,0.0
11892,2306,2023-12-22,Completed,Debit Card,5.99
11893,4903,2021-04-26,Completed,Credit Card,5.99
11894,2145,2022-11-01,Completed,Cash,0.0
11895,492,2022-08-28,Completed,Cash,5.99
11896,2844,2021-06-24,Completed,Debit Card,5.99
11897,4476,2024-01-14,Completed,Debit Card,14.99
11898,532,2022-10-08,Completed,Credit Card,5.99
11899,2692,2021-12-05,Pending,Credit Card,9.99
11900,805,2021-05-07,Cancelled,Cash,0.0
11901,4955,2022-03-11,Completed,Debit Card,0.0
11902,1825,2023-10-11,Completed,Credit Card,14.99
11903,2089,2021-08-04,Completed,Debit Card,9.99
11904,1276,2021-03-31,Completed,Cash,0.0
11905,4052,2021-09-05,Completed,Credit Card,5.99
11906,4586,2021-02-10,Returned,Credit Card,5.99
11907,4626,2022-07-20,Completed,Cash,5.99
11908,763,2022-07-08,Completed,Credit Card,9.99
11909,596,2022-03-20,Cancelled,Credit Card,9.99
11910,1316,2022-03-23,Completed,Credit Card,0.0
11911,3556,2021-03-15,Returned,PayPal,5.99
11912,4382,2023-01-15,Completed,PayPal,0.0
11913,4887,2021-03-30,Pending,Credit Card,9.99
11914,446,2024-01-10,Completed,Credit Card,5.99
11915,173,2021-04-20,Completed,Credit Card,14.99
11916,4101,2022-05-10,Completed,Credit Card,9.99
11917,3490,2022-06-05,Completed,Credit Card,0.0
11918,410,2021-03-26,Completed,Credit Card,9.99
11919,3464,2023-04-18,Returned,Credit Card,5.99
11920,4282,2021-02-10,Completed,Cash,0.0
11921,595,2021-04-23,Completed,,5.99
11922,2388,2023-12-20,Completed,Credit Card,14.99
11923,2526,2023-09-12,Completed,Credit Card,5.99
11924,662,2023-04-08,Completed,Debit Card,9.99
11925,3514,2023-10-29,Completed,Credit Card,5.99
11926,3496,2022-08-21,Pending,Debit Card,5.99
11927,3185,2023-12-15,Completed,PayPal,9.99
11928,787,2023-03-15,Completed,Cash,9.99
11929,843,2023-02-05,Completed,Debit Card,0.0
11930,3907,2022-11-02,Completed,Credit Card,0.0
11931,3823,2023-12-04,Completed,Credit Card,5.99
11932,1247,2022-09-13,Completed,Debit Card,5.99
11933,4992,2021-11-15,Completed,Credit Card,9.99
11934,2280,2021-11-30,Completed,Credit Card,0.0
11935,1337,2022-12-21,Completed,Cash,9.99
11936,17,2022-01-15,Completed,PayPal,5.99
11937,3353,2023-08-10,Completed,PayPal,0.0
11938,3841,2023-06-20,Completed,PayPal,5.99
11939,411,2023-03-11,Cancelled,Debit Card,0.0
11940,4564,2023-12-07,Completed,Debit Card,0.0
11941,245,2022-12-22,Completed,Credit Card,9.99
11942,2805,2023-08-16,Completed,Cash,5.99
11943,4251,2022-11-19,Completed,Credit Card,5.99
11944,2824,2023-01-21,Completed,Debit Card,5.99
11945,4542,2023-06-10,Completed,Credit Card,0.0
11946,1259,2022-08-24,Completed,Credit Card,5.99
11947,2295,2022-10-01,Cancelled,Debit Card,9.99
11948,96,2021-10-17,Pending,Credit Card,0.0
11949,2089,2021-12-26,Completed,Debit Card,5.99
11950,3930,2023-10-10,Completed,Debit Card,0.0
11951,3970,2023-10-09,Returned,,0.0
11952,4829,2022-11-30,Completed,Credit Card,5.99
11953,2641,2021-02-17,Completed,Credit Card,5.99
11954,3967,2021-06-27,Returned,PayPal,9.99
11955,1448,2022-03-07,Returned,Credit Card,5.99
11956,2334,2021-10-27,Completed,Credit Card,0.0
11957,56,2023-01-07,Completed,Credit Card,5.99
11958,275,2021-09-25,Completed,PayPal,5.99
11959,1889,2023-04-16,Cancelled,Debit Card,5.99
11960,482,2023-06-23,Pending,Credit Card,9.99
11961,1617,2022-10-02,Completed,PayPal,0.0
11962,685,2022-07-27,Completed,PayPal,14.99
11963,2995,2021-10-09,Completed,PayPal,5.99
11964,529,2022-01-19,Completed,Credit Card,5.99
11965,4260,2021-12-21,Completed,PayPal,14.99
11966,3389,2021-07-04,Completed,Credit Card,9.99
11967,757,2023-05-20,Completed,Debit Card,0.0
11968,3665,2023-03-01,Completed,PayPal,5.99
11969,2848,2021-04-29,Completed,PayPal,5.99
11970,4830,2022-12-29,Completed,Credit Card,5.99
11971,4575,2021-12-24,Completed,PayPal,9.99
11972,4988,2022-01-26,Completed,Credit Card,5.99
11973,3566,2023-11-09,Completed,Credit Card,0.0
11974,1459,2021-07-29,Pending,Debit Card,5.99
11975,1248,2022-07-17,Completed,Debit Card,0.0
11976,2541,2024-01-27,Completed,Credit Card,5.99
11977,2489,2023-07-11,Completed,Credit Card,5.99
11978,3836,2021-06-05,Pending,Credit Card,5.99
11979,3436,2022-08-13,Completed,Debit Card,5.99
11980,2163,2022-01-07,Completed,PayPal,0.0
11981,824,2021-02-14,Completed,Debit Card,14.99
11982,4998,2022-04-01,Completed,Credit Card,5.99
11983,2216,2022-10-14,Returned,Cash,5.99
11984,4832,2023-07-24,Cancelled,Debit Card,14.99
11985,2837,2023-10-19,Completed,PayPal,9.99
11986,4146,2023-07-10,Completed,Debit Card,0.0
11987,1736,2022-03-28,Completed,Cash,5.99
11988,1484,2021-09-04,Completed,PayPal,5.99
11989,2973,2021-12-29,Cancelled,Debit Card,0.0
11990,617,2022-06-04,Returned,Credit Card,0.0
11991,4908,2021-04-14,Completed,Debit Card,5.99
11992,4691,2022-08-17,Completed,Debit Card,5.99
11993,311,2022-05-18,Completed,Debit Card,9.99
11994,678,2023-11-26,Completed,Credit Card,0.0
11995,83,2023-02-24,Completed,Credit Card,14.99
11996,1117,2022-03-13,Completed,Debit Card,9.99
11997,3306,2023-02-08,Completed,PayPal,9.99
11998,1904,2021-10-28,Completed,PayPal,0.0
11999,1739,2022-04-15,Completed,Credit Card,9.99
12000,2150,2021-05-20,Completed,Credit Card,5.99
12001,1097,2023-10-02,Completed,Credit Card,5.99
12002,1188,2022-11-24,Completed,Credit Card,5.99
12003,3630,2022-12-21,Cancelled,Credit Card,9.99
12004,3984,2022-02-22,Completed,PayPal,0.0
12005,3879,2022-03-23,Cancelled,Cash,5.99
12006,450,2023-08-15,Cancelled,Credit Card,9.99
12007,4355,2022-02-14,Completed,Debit Card,5.99
12008,2682,2022-09-02,Completed,Debit Card,0.0
12009,4729,2023-09-17,Pending,Cash,0.0
12010,2507,2023-08-17,Completed,Cash,5.99
12011,1356,2023-06-04,Pending,Credit Card,5.99
12012,3463,2022-03-22,Completed,Credit Card,0.0
12013,4147,2021-05-08,Completed,Credit Card,0.0
12014,1412,2023-06-09,Completed,Debit Card,9.99
12015,1924,2022-10-18,Completed,Debit Card,0.0
12016,2953,2024-01-04,Returned,Credit Card,14.99
12017,3038,2022-12-31,Completed,PayPal,5.99
12018,2163,2023-11-10,Completed,Credit Card,9.99
12019,1627,2021-10-20,Completed,Cash,0.0
12020,2280,2023-07-19,Completed,Credit Card,14.99
12021,2098,2023-06-02,Completed,Credit Card,0.0
12022,4410,2022-12-31,Completed,Credit Card,0.0
12023,1490,2022-09-07,Completed,Credit Card,0.0
12024,749,2023-03-07,Completed,PayPal,0.0
12025,1975,2021-05-19,Completed,Credit Card,5.99
12026,4282,2022-12-09,Completed,Debit Card,9.99
12027,35,2023-09-30,Cancelled,Credit Card,0.0
12028,961,2022-03-25,Completed,Credit Card,9.99
12029,989,2021-02-28,Completed,PayPal,9.99
12030,2567,2022-05-17,Completed,Cash,14.99
12031,2777,2023-10-04,Completed,Credit Card,0.0
12032,3910,2023-11-11,Completed,Cash,0.0
12033,3322,2022-10-19,Completed,Debit Card,0.0
12034,4932,2023-12-17,Completed,Credit Card,5.99
12035,2265,2021-07-30,Completed,PayPal,5.99
12036,817,2022-07-04,Completed,Credit Card,5.99
12037,3037,2022-10-01,Completed,Credit Card,0.0
12038,841,2021-09-17,Completed,Debit Card,5.99
12039,1727,2023-12-10,Returned,Credit Card,5.99
12040,4471,2022-02-13,Completed,Credit Card,5.99
12041,2970,2023-04-17,Completed,Credit Card,0.0
12042,3019,2023-12-26,Completed,PayPal,5.99
12043,2036,2023-08-16,Completed,Debit Card,5.99
12044,1287,2023-04-20,Completed,Credit Card,9.99
12045,1678,2021-08-23,Completed,PayPal,14.99
12046,3855,2021-02-13,Completed,Credit Card,9.99
12047,2963,2023-08-01,Completed,Debit Card,0.0
12048,115,2022-10-04,Pending,Cash,0.0
12049,4131,2021-02-18,Completed,PayPal,14.99
12050,1768,2022-10-11,Completed,Debit Card,9.99
12051,4996,2023-03-22,Completed,Debit Card,9.99
12052,4055,2021-06-10,Completed,Credit Card,9.99
12053,1985,2021-07-23,Completed,Debit Card,0.0
12054,962,2022-12-12,Completed,Credit Card,9.99
12055,3792,2022-12-25,Completed,Credit Card,0.0
12056,2619,2023-01-16,Completed,Credit Card,5.99
12057,1367,2021-07-18,Completed,Credit Card,5.99
12058,2620,2021-03-30,Pending,Debit Card,5.99
12059,1226,2023-10-09,Completed,,5.99
12060,1806,2022-09-05,Completed,Credit Card,5.99
12061,1206,2024-01-22,Completed,Credit Card,5.99
12062,2284,2021-09-09,Completed,Credit Card,5.99
12063,1923,2023-12-04,Cancelled,Debit Card,0.0
12064,2058,2023-04-03,Completed,Credit Card,5.99
12065,1186,2023-02-20,Completed,Credit Card,9.99
12066,787,2021-08-02,Completed,Debit Card,5.99
12067,1676,2021-06-26,Completed,PayPal,5.99
12068,4661,2023-02-02,Returned,Credit Card,5.99
12069,2863,2023-12-17,Completed,Credit Card,0.0
12070,3954,2021-02-26,Cancelled,Debit Card,5.99
12071,4720,2021-05-12,Completed,Credit Card,0.0
12072,3543,2023-09-27,Completed,Credit Card,5.99
12073,2670,2021-05-28,Completed,Debit Card,5.99
12074,3582,2023-10-27,Completed,Cash,0.0
12075,1359,2023-06-17,Completed,Credit Card,5.99
12076,4520,2021-09-16,Completed,Credit Card,9.99
12077,54,2023-07-24,Completed,Credit Card,5.99
12078,4021,2021-01-17,Completed,PayPal,14.99
12079,1617,2021-06-12,Completed,Credit Card,14.99
12080,1825,2022-01-17,Pending,Debit Card,9.99
12081,3063,2023-04-30,Completed,PayPal,9.99
12082,156,2023-11-05,Completed,Cash,5.99
12083,101,2022-03-14,Completed,Debit Card,5.99
12084,3444,2021-08-28,Pending,Credit Card,14.99
12085,2122,2022-12-31,Completed,Credit Card,5.99
12086,2669,2023-04-12,Completed,Credit Card,0.0
12087,2672,2021-12-12,Completed,Debit Card,0.0
12088,4287,2022-06-19,Completed,Debit Card,9.99
12089,363,2022-01-17,Completed,PayPal,5.99
12090,2498,2021-05-04,Returned,Credit Card,0.0
12091,4248,2023-03-11,Completed,Debit Card,9.99
12092,1399,2021-04-10,Completed,Cash,5.99
12093,2398,2023-02-06,Returned,Cash,5.99
12094,342,2021-05-22,Completed,Debit Card,0.0
12095,3899,2021-07-17,Cancelled,Debit Card,0.0
12096,4433,2023-04-07,Pending,Debit Card,0.0
12097,1305,2023-09-14,Completed,Credit Card,5.99
12098,4255,2023-05-05,Completed,Credit Card,9.99
12099,3106,2021-01-22,Completed,Credit Card,9.99
12100,1534,2022-12-05,Completed,Credit Card,0.0
12101,2993,2022-06-29,Completed,Debit Card,9.99
12102,2846,2022-05-21,Completed,Debit Card,0.0
12103,4273,2022-11-15,Completed,Debit Card,0.0
12104,3611,2021-11-08,Completed,Credit Card,9.99
12105,1473,2023-04-11,Completed,Credit Card,0.0
12106,4724,2021-09-14,Completed,Credit Card,9.99
12107,1551,2021-05-18,Completed,Credit Card,0.0
12108,3702,2022-09-02,Pending,Cash,0.0
12109,191,2023-07-06,Completed,Credit Card,5.99
12110,3505,2021-06-21,Completed,Credit Card,0.0
12111,1289,2021-01-03,Completed,Credit Card,0.0
12112,2959,2021-09-26,Completed,Debit Card,5.99
12113,4151,2022-05-22,Completed,Debit Card,5.99
12114,3794,2021-12-21,Pending,Credit Card,9.99
12115,1783,2023-10-15,Completed,Cash,9.99
12116,3118,2021-08-04,Completed,PayPal,5.99
12117,160,2021-03-07,Completed,Credit Card,0.0
12118,4290,2023-08-29,Completed,Credit Card,5.99
12119,496,2022-05-20,Completed,Credit Card,9.99
12120,3009,2021-09-16,Completed,Credit Card,0.0
12121,2885,2022-11-28,Completed,PayPal,5.99
12122,4412,2023-07-15,Completed,Credit Card,9.99
12123,1090,2023-01-19,Completed,Credit Card,5.99
12124,1114,2021-10-14,Completed,Credit Card,5.99
12125,3425,2021-09-04,Completed,Credit Card,0.0
12126,1177,2022-01-06,Completed,PayPal,9.99
12127,1662,2022-05-07,Completed,Credit Card,0.0
12128,678,2021-03-15,Completed,Credit Card,9.99
12129,3349,2022-02-20,Completed,Debit Card,0.0
12130,3770,2022-09-05,Completed,Credit Card,9.99
12131,3058,2023-11-08,Completed,Credit Card,5.99
12132,165,2021-05-06,Completed,Credit Card,5.99
12133,521,2022-10-27,Completed,Credit Card,9.99
12134,692,2023-04-20,Completed,Credit Card,0.0
12135,3032,2022-05-30,Returned,Credit Card,0.0
12136,1622,2022-02-23,Returned,Credit Card,14.99
12137,1112,2021-06-17,Completed,Debit Card,5.99
12138,3681,2023-06-26,Completed,Credit Card,9.99
12139,201,2021-10-09,Completed,Cash,0.0
12140,1762,2021-06-11,Completed,Credit Card,5.99
12141,2464,2021-04-28,Completed,Debit Card,0.0
12142,782,2022-07-28,Returned,PayPal,9.99
12143,2340,2023-03-21,Completed,Credit Card,5.99
12144,3636,2022-03-06,Completed,Debit Card,5.99
12145,3906,2021-05-17,Completed,PayPal,0.0
12146,2765,2021-05-26,Completed,Credit Card,5.99
12147,3111,2023-12-12,Completed,Cash,5.99
12148,4464,2023-03-03,Completed,Credit Card,5.99
12149,4173,2023-07-21,Completed,Credit Card,5.99
12150,3453,2021-02-03,Completed,PayPal,0.0
12151,1733,2021-05-17,Completed,Credit Card,9.99
12152,3995,2024-01-06,Completed,Debit Card,9.99
12153,736,2023-10-11,Returned,PayPal,5.99
12154,1937,2023-12-31,Completed,Cash,0.0
12155,3602,2022-03-05,Completed,Credit Card,5.99
12156,4835,2022-12-18,Completed,Cash,0.0
12157,4816,2021-02-10,Completed,Credit Card,9.99
12158,4401,2022-10-17,Completed,Credit Card,5.99
12159,3872,2022-09-09,Completed,Debit Card,0.0
12160,65,2022-08-28,Completed,Debit Card,0.0
12161,4301,2023-01-11,Completed,Credit Card,14.99
12162,255,2022-01-24,Completed,Debit Card,9.99
12163,2727,2021-08-12,Completed,,0.0
12164,2034,2024-01-26,Pending,Debit Card,14.99
12165,4145,2021-08-07,Cancelled,Cash,0.0
12166,1510,2022-04-01,Returned,Credit Card,9.99
12167,4421,2021-07-14,Completed,Credit Card,5.99
12168,4779,2021-11-01,Returned,PayPal,9.99
12169,4512,2023-01-06,Completed,Credit Card,5.99
12170,617,2022-08-22,Completed,PayPal,5.99
12171,1441,2023-06-27,Completed,Credit Card,5.99
12172,1230,2021-01-08,Completed,Credit Card,5.99
12173,1827,2023-10-21,Completed,Credit Card,0.0
12174,3198,2022-01-31,Completed,Credit Card,9.99
12175,2705,2022-06-09,Completed,Debit Card,5.99
12176,3711,2021-07-31,Completed,Credit Card,5.99
12177,2980,2022-04-29,Completed,PayPal,5.99
12178,1600,2023-01-03,Completed,Debit Card,5.99
12179,3988,2021-02-13,Completed,Credit Card,9.99
12180,3187,2022-12-02,Completed,Debit Card,9.99
12181,2211,2022-07-24,Returned,Debit Card,9.99
12182,2361,2021-01-13,Completed,PayPal,9.99
12183,2722,2023-07-10,Completed,Debit Card,9.99
12184,933,2023-04-24,Completed,Credit Card,0.0
12185,1299,2022-06-05,Completed,Debit Card,0.0
12186,2685,2023-09-16,Completed,Credit Card,9.99
12187,3142,2021-08-13,Completed,Credit Card,0.0
12188,1268,2023-02-27,Returned,Cash,14.99
12189,1385,2021-09-24,Completed,Credit Card,9.99
12190,1255,2022-07-07,Completed,Debit Card,5.99
12191,99,2022-01-28,Completed,Credit Card,5.99
12192,4438,2023-04-18,Completed,Credit Card,5.99
12193,1684,2024-01-28,Completed,Credit Card,9.99
12194,2299,2021-08-15,Completed,Debit Card,9.99
12195,3342,2022-01-24,Completed,Credit Card,0.0
12196,2101,2021-06-30,Completed,Credit Card,9.99
12197,2203,2022-08-29,Completed,PayPal,5.99
12198,1078,2022-11-14,Completed,Credit Card,0.0
12199,4818,2022-04-25,Completed,Credit Card,5.99
12200,4635,2022-07-31,Completed,PayPal,5.99
12201,3168,2021-01-18,Completed,Cash,0.0
12202,1000,2023-08-18,Completed,Credit Card,0.0
12203,1718,2021-10-01,Completed,PayPal,0.0
12204,4242,2021-02-16,Completed,Credit Card,14.99
12205,466,2023-06-22,Completed,Credit Card,0.0
12206,3667,2023-12-26,Completed,PayPal,5.99
12207,616,2022-05-28,Completed,Cash,0.0
12208,4580,2022-12-12,Completed,Credit Card,9.99
12209,3081,2023-11-27,Completed,Credit Card,9.99
12210,364,2022-07-22,Completed,Credit Card,9.99
12211,3544,2022-11-06,Completed,Credit Card,5.99
12212,4672,2024-01-03,Completed,PayPal,5.99
12213,4855,2022-09-10,Completed,Debit Card,5.99
12214,1659,2021-04-21,Completed,Credit Card,5.99
12215,4958,2021-12-29,Completed,Debit Card,0.0
12216,4906,2021-09-28,Completed,PayPal,5.99
12217,2155,2021-11-27,Completed,Credit Card,0.0
12218,2785,2023-06-28,Cancelled,Debit Card,9.99
12219,609,2023-09-18,Completed,Cash,5.99
12220,303,2023-02-15,Completed,Credit Card,5.99
12221,3149,2021-01-12,Completed,PayPal,5.99
12222,4336,2021-09-23,Completed,Debit Card,9.99
12223,1636,2021-07-16,Pending,Credit Card,5.99
12224,4250,2021-04-22,Completed,Credit Card,5.99
12225,1245,2023-05-18,Returned,Debit Card,0.0
12226,1155,2023-06-08,Completed,Debit Card,0.0
12227,579,2023-09-21,Completed,Debit Card,0.0
12228,3123,2021-09-17,Completed,Credit Card,0.0
12229,1194,2022-11-19,Completed,Debit Card,9.99
12230,4770,2021-12-29,Completed,Credit Card,9.99
12231,4230,2023-07-08,Completed,Credit Card,0.0
12232,3095,2022-01-29,Completed,Credit Card,0.0
12233,121,2022-08-05,Completed,Debit Card,5.99
12234,2508,2022-06-06,Completed,Credit Card,5.99
12235,1520,2022-07-10,Completed,Credit Card,9.99
12236,3972,2022-12-20,Completed,Credit Card,5.99
12237,4153,2021-09-09,Completed,Credit Card,9.99
12238,3058,2021-03-20,Completed,Credit Card,0.0
12239,4059,2023-04-11,Completed,Debit Card,5.99
12240,867,2023-06-21,Returned,Debit Card,14.99
12241,469,2023-09-29,Completed,Debit Card,0.0
12242,2011,2022-09-01,Completed,Credit Card,5.99
12243,3454,2021-10-22,Completed,Credit Card,0.0
12244,1562,2021-05-14,Completed,Cash,5.99
12245,103,2021-01-16,Completed,Credit Card,0.0
12246,2952,2022-01-29,Completed,Debit Card,9.99
12247,3086,2021-01-31,Completed,Cash,14.99
12248,4903,2023-05-02,Completed,Debit Card,9.99
12249,2729,2022-03-04,Completed,Credit Card,5.99
12250,3402,2022-07-21,Returned,Credit Card,14.99
12251,1444,2022-08-28,Completed,Credit Card,9.99
12252,2589,2022-02-14,Completed,Debit Card,5.99
12253,284,2023-10-01,Completed,Debit Card,0.0
12254,4762,2021-07-30,Completed,Debit Card,5.99
12255,3141,2021-02-09,Completed,Credit Card,9.99
12256,2459,2023-11-29,Completed,PayPal,0.0
12257,601,2022-06-09,Completed,Debit Card,5.99
12258,1149,2021-12-09,Returned,Credit Card,14.99
12259,1756,2022-11-11,Completed,Credit Card,5.99
12260,2615,2023-06-30,Completed,Debit Card,5.99
12261,1378,2022-12-10,Completed,Credit Card,14.99
12262,4482,2022-07-07,Completed,Credit Card,0.0
12263,4332,2022-01-15,Completed,Credit Card,14.99
12264,4476,2022-04-15,Completed,PayPal,9.99
12265,4772,2023-08-01,Cancelled,Credit Card,5.99
12266,14,2022-05-04,Completed,Credit Card,0.0
12267,4493,2022-11-23,Completed,,0.0
12268,4215,2022-03-08,Completed,Debit Card,5.99
