review_id,order_id,product_id,rating,review_text,review_date
9648,10238,89,3,Average product,2021-11-11
9649,11497,113,3,Average product,2022-12-05
9650,6656,51,3,It's okay,2023-02-03
9651,1028,60,1,Waste of money,2022-11-27
9652,6274,186,3,Decent,2023-02-16
9653,7547,177,3,Average product,2021-02-06
9654,6895,186,1,Do not buy,2022-08-16
9655,4062,61,2,Could be better,2021-05-23
9656,7392,140,5,Excellent product!,2022-06-17
9657,3375,180,3,It's okay,2021-01-21
9658,2139,37,4,Nice product,2021-06-01
9659,11524,136,3,It's okay,2021-09-28
9660,14841,134,4,Satisfied with purchase,2023-02-12
9661,13819,95,3,Not bad,2023-05-19
9662,13674,115,4,Works well,2022-09-21
9663,1263,60,3,Not bad,2021-03-02
9664,3063,85,4,Nice product,2023-11-12
9665,9070,116,2,Disappointed,2023-11-02
9666,2259,183,4,Satisfied with purchase,2023-05-20
9667,13926,98,5,Best purchase ever!,2021-05-13
9668,2215,151,4,Satisfied with purchase,2023-05-02
9669,4743,73,5,Highly recommend!,2021-04-26
9670,12526,138,3,Not bad,2022-02-15
9671,5295,197,2,Not great,2022-02-17
9672,8609,75,2,,2022-10-23
9673,2451,126,3,It's okay,2021-05-02
9674,10101,125,2,Disappointed,2021-12-23
9675,9602,41,1,Do not buy,2022-05-08
9676,2865,126,3,It's okay,2022-05-03
9677,3635,179,3,Decent,2021-10-19
9678,6874,108,2,Below expectations,2021-08-10
9679,12414,181,4,Good quality,2023-09-03
9680,6576,93,5,Highly recommend!,2021-08-04
9681,8563,85,5,Best purchase ever!,2023-01-08
9682,10869,29,1,Poor quality,2023-05-09
9683,12552,87,5,Love it!,2021-09-28
9684,1815,108,3,It's okay,2022-06-24
9685,1476,73,4,Good quality,2023-06-30
9686,2164,21,4,Works well,2021-01-24
9687,216,145,5,Love it!,2022-08-12
9688,8774,130,4,Satisfied with purchase,2021-11-02
9689,1989,180,4,Nice product,2023-12-09
9690,12201,186,5,Best purchase ever!,2022-12-04
9691,10423,22,3,Decent,2022-05-21
9692,3930,47,4,Nice product,2022-06-17
9693,9533,21,2,Not great,2022-11-06
9694,5555,169,2,Could be better,2023-04-13
9695,1245,155,5,Love it!,2021-11-29
9696,6067,40,4,Works well,2023-08-11
9697,9047,58,2,Below expectations,2023-02-15
9698,12840,153,4,Satisfied with purchase,2023-05-11
9699,2510,15,5,Love it!,2023-02-28
9700,1230,121,2,Not great,2022-12-13
9701,8596,15,3,Not bad,2023-01-09
9702,5865,36,4,Works well,2021-01-29
9703,9892,41,3,Not bad,2021-02-05
9704,8957,25,5,Highly recommend!,2023-04-19
9705,8382,28,5,Highly recommend!,2022-06-01
9706,2217,4,1,Poor quality,2021-05-13
9707,1483,121,3,Average product,2022-03-10
9708,13997,28,4,Nice product,2023-01-22
9709,7335,81,4,Works well,2022-12-12
9710,6914,185,4,Works well,2022-06-06
9711,7303,133,4,Works well,2022-08-28
9712,13214,195,5,Highly recommend!,2021-06-06
9713,1088,155,3,It's okay,2022-05-25
9714,3093,11,5,Highly recommend!,2023-08-28
9715,11328,60,2,Could be better,2021-11-18
9716,5591,87,5,Best purchase ever!,2022-11-30
9717,10014,93,5,Excellent product!,2021-08-28
9718,12903,158,5,Excellent product!,2022-11-05
9719,9915,45,4,Works well,2021-11-04
9720,10880,129,3,Not bad,2022-08-07
9721,4699,38,4,Nice product,2022-03-03
9722,6606,132,3,It's okay,2023-10-29
9723,13388,136,4,Works well,2023-06-15
9724,3511,11,5,Love it!,2023-07-20
9725,1058,191,5,Love it!,2023-10-17
9726,1512,199,3,Decent,2021-04-13
9727,9763,8,4,Satisfied with purchase,2023-06-23
9728,11128,46,5,Highly recommend!,2021-06-21
9729,83,169,4,Satisfied with purchase,2021-04-09
9730,4509,120,5,Love it!,2021-12-21
9731,9667,124,4,Satisfied with purchase,2021-06-19
9732,12362,200,5,Highly recommend!,2022-11-27
9733,13123,11,2,Disappointed,2021-04-07
9734,1083,50,3,Average product,2022-03-16
9735,14374,80,2,Disappointed,2022-09-02
9736,9762,91,2,Disappointed,2022-11-01
9737,7780,90,4,Works well,2022-03-22
9738,14321,116,5,Excellent product!,2022-12-30
9739,7535,193,3,Not bad,2021-05-18
9740,7029,159,3,Decent,2022-11-22
9741,5403,47,5,Excellent product!,2022-12-27
9742,6852,18,3,It's okay,2021-07-17
9743,14908,57,4,Works well,2021-01-28
9744,10878,106,3,It's okay,2021-03-20
9745,11733,128,4,Nice product,2023-06-30
9746,5204,33,4,Nice product,2022-11-18
9747,7761,110,5,,2023-01-29
9748,14180,36,5,Highly recommend!,2021-06-30
9749,12474,180,1,Waste of money,2022-04-25
9750,11061,44,4,Nice product,2021-01-07
9751,8573,150,4,Satisfied with purchase,2021-08-14
9752,5327,12,4,Satisfied with purchase,2023-08-19
9753,1784,34,1,Terrible,2021-08-25
9754,1476,31,3,Decent,2021-08-21
9755,7135,83,3,It's okay,2022-11-07
9756,3370,76,1,Do not buy,2021-10-16
9757,218,111,5,Highly recommend!,2021-12-26
9758,12814,49,4,Satisfied with purchase,2022-04-14
9759,10545,40,3,Average product,2023-05-26
9760,13307,63,5,Highly recommend!,2021-09-25
9761,2183,37,5,Best purchase ever!,2022-05-08
9762,6257,74,3,It's okay,2023-06-03
9763,7008,102,3,It's okay,2021-08-10
9764,10025,94,3,It's okay,2021-04-24
9765,9550,23,3,Average product,2022-06-08
9766,7023,188,5,Highly recommend!,2021-07-11
9767,12405,182,3,It's okay,2023-06-28
9768,12323,178,5,Highly recommend!,2021-08-19
9769,8999,197,5,Excellent product!,2021-07-17
9770,13396,180,2,Below expectations,2023-03-18
9771,6397,194,4,Nice product,2022-02-26
9772,7803,151,1,Waste of money,2023-06-03
9773,3733,148,3,It's okay,2022-05-25
9774,7239,21,5,Highly recommend!,2021-08-12
9775,1791,142,4,Nice product,2022-07-26
9776,10548,196,4,Works well,2021-10-08
9777,7285,170,4,Works well,2022-10-18
9778,6583,83,4,Good quality,2021-05-18
9779,5968,128,5,Excellent product!,2023-03-30
9780,4637,116,5,Best purchase ever!,2021-02-23
9781,381,68,5,Highly recommend!,2021-06-20
9782,9556,193,4,Good quality,2021-10-23
9783,7224,23,4,Works well,2023-04-06
9784,5487,167,4,Nice product,2021-01-07
9785,5298,97,5,Best purchase ever!,2022-03-14
9786,8654,66,3,Decent,2023-09-14
9787,10908,124,3,Not bad,2021-09-26
9788,407,81,2,Below expectations,2021-01-12
9789,2943,136,4,Works well,2021-01-12
9790,7622,112,5,Highly recommend!,2021-10-24
9791,5519,30,4,Satisfied with purchase,2021-07-31
9792,6150,171,5,Love it!,2021-06-19
9793,12325,65,5,Best purchase ever!,2022-10-04
9794,1168,46,3,Decent,2021-08-02
9795,9622,165,5,Best purchase ever!,2023-12-03
9796,3798,108,4,Nice product,2022-07-08
9797,10199,93,3,Decent,2022-05-23
9798,11622,175,4,Nice product,2023-03-16
9799,1991,143,4,Good quality,2022-06-13
9800,3858,172,4,Works well,2023-03-18
9801,5364,146,5,Best purchase ever!,2022-08-20
9802,14597,14,4,Good quality,2022-06-15
9803,7811,21,4,Good quality,2023-06-04
9804,7271,163,4,Satisfied with purchase,2023-12-01
9805,14301,22,5,Highly recommend!,2023-10-10
9806,2070,45,5,Love it!,2023-03-17
9807,2767,191,5,,2023-12-11
9808,9611,108,3,Decent,2023-01-30
9809,11754,102,4,Good quality,2022-12-05
9810,2617,34,3,Not bad,2021-08-18
9811,8101,79,4,Good quality,2022-05-20
9812,11672,28,4,Good quality,2023-10-20
9813,3511,177,5,Love it!,2023-12-09
9814,6694,118,5,Best purchase ever!,2022-03-23
9815,4009,196,1,Do not buy,2021-12-04
9816,13083,2,5,Best purchase ever!,2022-10-07
9817,10643,122,3,Not bad,2022-08-28
9818,10645,35,5,Highly recommend!,2022-03-09
9819,272,66,3,It's okay,2023-03-24
9820,9594,200,3,Not bad,2021-06-03
9821,10037,196,4,Good quality,2021-09-24
9822,11142,96,3,It's okay,2023-03-11
9823,14450,44,3,Not bad,2022-11-22
9824,9637,56,4,Satisfied with purchase,2023-01-31
9825,5100,84,2,Could be better,2021-01-07
9826,1450,65,2,Not great,2021-05-29
9827,6461,108,4,Nice product,2022-06-04
9828,9897,170,5,Love it!,2022-09-01
9829,8715,118,5,Love it!,2023-12-10
9830,14047,170,4,Good quality,2022-11-03
9831,10694,126,5,,2022-06-18
9832,3387,70,4,Satisfied with purchase,2021-05-24
9833,10611,135,1,Poor quality,2023-11-01
9834,287,69,5,Excellent product!,2022-05-01
9835,11180,23,5,Love it!,2023-12-18
9836,536,83,3,Not bad,2023-08-20
9837,6496,116,5,Love it!,2021-05-24
9838,2993,47,4,Works well,2021-03-16
9839,14359,167,4,Satisfied with purchase,2021-05-16
9840,148,40,4,Satisfied with purchase,2023-03-23
9841,1705,114,4,Nice product,2023-05-17
9842,12332,114,4,Nice product,2022-07-27
9843,11490,123,1,Waste of money,2022-12-24
9844,7250,105,3,It's okay,2021-03-09
9845,12133,46,1,Do not buy,2023-06-06
9846,13775,2,3,It's okay,2021-05-03
9847,13844,73,5,Highly recommend!,2023-02-15
9848,11313,161,3,Not bad,2021-09-13
9849,13713,86,3,Average product,2022-07-07
9850,3670,58,5,Love it!,2022-05-28
9851,2428,183,3,Decent,2023-07-10
9852,14930,41,4,Works well,2022-10-13
9853,424,163,3,Average product,2023-06-20
9854,3875,169,2,Disappointed,2023-07-12
9855,4014,88,3,It's okay,2023-06-09
9856,13568,7,4,Works well,2023-05-31
9857,4035,174,2,Disappointed,2023-04-19
9858,5021,101,1,,2023-09-30
9859,12750,42,3,Average product,2021-01-14
9860,3818,120,3,Decent,2023-07-23
9861,9311,26,5,Best purchase ever!,2023-04-08
9862,4154,50,4,,2022-02-23
9863,315,53,4,Satisfied with purchase,2021-02-17
9864,10893,89,4,Good quality,2021-08-15
9865,6451,66,5,Highly recommend!,2021-10-25
9866,4032,163,1,Waste of money,2021-05-21
9867,11409,87,4,Nice product,2023-11-30
9868,4455,184,5,Excellent product!,2021-02-26
9869,13733,88,4,Good quality,2022-06-18
9870,9782,127,5,Highly recommend!,2023-07-31
9871,9307,156,2,Not great,2021-08-07
9872,12730,77,4,Satisfied with purchase,2023-03-27
9873,7362,65,3,Average product,2021-02-16
9874,377,162,5,Best purchase ever!,2021-01-14
9875,4903,79,3,Not bad,2023-09-25
9876,2517,108,4,Nice product,2022-09-14
9877,4112,35,4,Satisfied with purchase,2022-12-13
9878,6301,61,5,Excellent product!,2021-05-04
9879,14832,100,4,Good quality,2022-01-29
9880,3191,20,5,Excellent product!,2022-08-05
9881,6981,200,5,Excellent product!,2022-03-28
9882,6472,102,4,Satisfied with purchase,2022-07-13
9883,10957,168,4,,2022-07-27
9884,10140,162,4,Good quality,2021-09-03
9885,8344,125,4,Nice product,2022-01-05
9886,8646,71,3,It's okay,2023-03-11
9887,4997,89,3,Decent,2023-01-04
9888,10822,8,2,Disappointed,2023-01-29
9889,6924,36,4,Works well,2023-03-04
9890,4405,122,2,Not great,2022-08-27
9891,916,15,2,Could be better,2023-09-25
9892,4064,156,5,Best purchase ever!,2022-07-24
9893,14727,145,4,Works well,2023-07-01
9894,11970,105,5,Excellent product!,2022-11-15
9895,3605,107,4,Good quality,2023-09-12
9896,12812,52,4,Satisfied with purchase,2022-02-20
9897,6121,179,5,Highly recommend!,2022-03-17
9898,4983,56,4,Nice product,2022-09-19
9899,8491,109,4,Works well,2022-07-10
9900,390,70,4,Satisfied with purchase,2021-07-31
9901,1324,104,5,Love it!,2021-01-26
9902,1429,23,4,Nice product,2023-01-07
9903,5709,110,3,,2021-01-08
9904,12728,158,5,Best purchase ever!,2023-07-21
9905,14904,112,4,Works well,2021-11-19
9906,769,158,2,,2022-08-21
9907,11694,56,3,It's okay,2021-06-06
9908,4111,90,5,Love it!,2021-05-19
9909,9030,142,5,Love it!,2021-01-09
9910,3703,126,4,Satisfied with purchase,2021-06-22
9911,1063,181,5,Best purchase ever!,2021-10-11
9912,3331,131,1,Waste of money,2023-05-22
9913,12915,138,4,Good quality,2021-12-14
9914,3344,108,4,Satisfied with purchase,2023-06-29
9915,1073,51,5,Highly recommend!,2021-09-28
9916,652,76,5,Highly recommend!,2023-04-02
9917,2124,100,4,Nice product,2022-05-08
9918,11445,35,3,Decent,2022-03-20
9919,7436,66,4,Nice product,2022-12-29
9920,1158,129,4,Satisfied with purchase,2021-12-12
9921,6675,196,5,Love it!,2021-08-01
9922,9463,151,3,Not bad,2023-11-08
9923,3419,77,5,Highly recommend!,2021-10-25
9924,1129,99,5,Excellent product!,2021-04-17
9925,2230,67,3,Decent,2022-02-14
9926,3969,187,4,Satisfied with purchase,2022-03-31
9927,10029,51,5,Highly recommend!,2023-05-24
9928,7727,6,3,Average product,2023-12-12
9929,2825,10,2,Disappointed,2022-06-28
9930,4054,50,5,Excellent product!,2021-01-27
9931,2069,127,5,Highly recommend!,2021-02-02
9932,12734,83,2,Could be better,2022-11-19
9933,5197,46,4,Works well,2022-06-19
9934,5095,46,4,Satisfied with purchase,2021-08-27
9935,3616,131,5,Best purchase ever!,2022-03-23
9936,12630,170,3,Decent,2022-12-16
9937,13253,192,5,Best purchase ever!,2023-12-21
9938,11031,158,1,Terrible,2021-06-17
9939,13659,52,5,Best purchase ever!,2022-07-28
9940,5911,105,5,Best purchase ever!,2021-03-05
9941,4588,113,5,Highly recommend!,2023-03-04
9942,7829,16,4,Works well,2021-05-25
9943,8936,65,5,Love it!,2023-01-17
9944,5636,89,5,Highly recommend!,2021-05-06
9945,287,148,2,Disappointed,2023-06-22
9946,7230,33,3,Not bad,2021-02-16
9947,11967,25,5,Excellent product!,2021-10-07
9948,12653,156,4,Works well,2021-03-17
9949,2528,102,5,Best purchase ever!,2022-01-12
9950,12111,93,4,Satisfied with purchase,2022-02-20
9951,10090,197,4,Satisfied with purchase,2022-03-28
9952,13727,122,3,Decent,2022-12-25
9953,14726,42,4,Satisfied with purchase,2022-06-20
9954,6429,5,5,Excellent product!,2021-09-07
9955,10290,162,4,Good quality,2021-04-06
9956,14742,20,4,Works well,2022-09-07
9957,11229,126,3,Not bad,2022-07-09
9958,9633,81,4,Good quality,2021-11-21
9959,11879,61,2,Not great,2022-11-20
9960,2713,79,4,,2022-01-04
9961,3812,168,4,Works well,2023-12-10
9962,8911,107,4,Good quality,2023-08-25
9963,6547,73,5,Best purchase ever!,2022-07-22
9964,1709,193,4,Works well,2023-04-12
9965,3783,150,3,Average product,2023-01-19
9966,9492,35,4,Good quality,2021-11-22
9967,9769,27,5,Best purchase ever!,2021-11-10
9968,9648,191,5,Excellent product!,2021-11-16
9969,8729,5,3,Not bad,2023-01-14
9970,12622,58,2,Below expectations,2021-05-20
9971,997,20,3,Decent,2021-01-31
9972,11365,33,5,Best purchase ever!,2022-09-08
9973,13548,115,4,Satisfied with purchase,2023-01-21
9974,1902,147,5,Love it!,2021-01-19
9975,4237,183,1,Poor quality,2023-03-13
9976,1636,69,4,Nice product,2022-05-25
9977,2291,162,4,Good quality,2021-05-24
9978,3465,187,3,Average product,2022-11-04
9979,1788,126,3,Average product,2023-11-02
9980,630,77,4,Nice product,2021-04-26
9981,1927,88,4,Nice product,2023-11-10
9982,13517,199,3,Not bad,2022-01-15
9983,8346,46,5,Love it!,2023-03-06
9984,11058,59,3,Average product,2022-12-29
9985,11500,144,5,Highly recommend!,2021-10-21
9986,8098,75,5,Excellent product!,2022-07-09
9987,8328,145,3,It's okay,2021-09-21
9988,9627,138,4,Good quality,2022-06-05
9989,13805,88,4,Satisfied with purchase,2023-10-05
9990,11147,67,5,Best purchase ever!,2022-05-05
9991,458,66,4,Good quality,2022-12-05
9992,6762,72,4,Good quality,2022-10-02
9993,5829,120,4,,2021-03-09
9994,6628,64,3,Average product,2021-08-26
9995,4945,11,4,Satisfied with purchase,2023-08-01
9996,1793,129,4,Nice product,2021-01-03
9997,2981,29,3,It's okay,2023-05-17
9998,5519,124,3,Decent,2023-08-21
9999,253,126,5,Highly recommend!,2021-07-04
10000,359,156,3,,2023-05-05
10001,13216,177,3,It's okay,2023-03-16
10002,10608,20,5,Best purchase ever!,2022-07-29
10003,13597,43,5,Excellent product!,2021-11-20
10004,5545,122,3,Not bad,2023-10-01
10005,7307,189,3,Decent,2021-05-28
10006,1606,37,3,It's okay,2021-05-31
10007,354,162,4,Satisfied with purchase,2021-11-26
10008,6260,45,5,Love it!,2023-12-09
10009,12361,167,5,Highly recommend!,2021-01-16
10010,9385,183,4,,2022-05-30
10011,9972,10,4,Works well,2022-02-13
10012,11570,14,5,Highly recommend!,2022-05-28
10013,3957,96,1,Do not buy,2023-08-05
10014,11399,143,5,Excellent product!,2021-08-25
10015,5987,84,5,Excellent product!,2021-08-26
10016,11537,71,5,Best purchase ever!,2021-12-24
10017,4579,16,5,Best purchase ever!,2022-02-20
10018,10620,137,1,Poor quality,2023-11-23
10019,9860,30,5,Excellent product!,2023-10-15
10020,3625,94,4,Satisfied with purchase,2023-09-10
10021,7544,111,5,Highly recommend!,2022-01-11
10022,6914,200,1,Terrible,2023-03-05
10023,3454,156,2,,2023-03-04
10024,11449,104,2,Not great,2022-01-13
10025,2278,125,3,It's okay,2022-07-31
10026,13619,178,2,Could be better,2021-12-09
10027,1887,40,3,It's okay,2023-06-01
10028,14581,134,3,It's okay,2022-01-30
10029,5056,190,3,It's okay,2023-01-27
10030,3891,22,3,Not bad,2022-08-15
10031,723,59,4,Works well,2021-10-31
10032,12281,75,4,Satisfied with purchase,2023-05-13
10033,3141,155,5,Best purchase ever!,2023-12-18
10034,11029,97,5,Excellent product!,2023-03-27
10035,7899,23,5,Excellent product!,2023-11-29
10036,5211,135,2,Below expectations,2022-12-31
10037,12411,56,5,Excellent product!,2021-05-16
10038,10629,91,5,Excellent product!,2021-10-26
10039,8776,28,2,Below expectations,2023-12-13
10040,6770,147,5,,2021-07-31
10041,2320,76,4,Good quality,2021-07-18
10042,11814,133,3,Not bad,2021-10-25
10043,9902,72,4,,2023-07-27
10044,199,110,3,Decent,2021-11-06
10045,9227,158,2,Could be better,2022-03-05
10046,8737,118,4,Good quality,2022-07-20
10047,6263,11,4,Satisfied with purchase,2021-01-23
10048,13585,7,5,Love it!,2021-04-25
10049,11854,198,4,Good quality,2022-12-11
10050,11881,185,5,Excellent product!,2022-01-04
10051,992,19,1,Terrible,2023-04-01
10052,9347,73,5,,2022-11-23
10053,1499,148,4,Satisfied with purchase,2022-04-06
10054,882,46,4,Works well,2021-12-25
10055,14048,16,5,,2021-08-04
10056,5020,172,5,,2023-10-14
10057,11104,119,4,Good quality,2022-04-28
10058,12643,122,2,Disappointed,2023-05-23
10059,6510,130,3,It's okay,2023-01-17
10060,10935,172,3,It's okay,2021-10-14
10061,11422,93,5,Love it!,2022-11-02
10062,7047,196,5,Best purchase ever!,2021-06-08
10063,7847,38,4,,2022-06-22
10064,1161,131,5,Love it!,2023-04-07
10065,3695,91,3,It's okay,2023-09-20
10066,3301,66,2,Below expectations,2022-03-17
10067,12014,143,4,Good quality,2021-01-27
10068,9905,193,4,Works well,2023-05-03
10069,6308,85,4,Good quality,2023-05-22
10070,12004,150,3,Not bad,2021-12-27
10071,11325,198,4,Nice product,2021-05-26
10072,9129,128,5,Highly recommend!,2021-02-02
10073,14975,24,2,Could be better,2021-02-09
10074,8043,178,5,Love it!,2021-09-25
10075,13795,55,4,Good quality,2023-12-30
10076,1066,2,4,Satisfied with purchase,2023-07-08
10077,3988,105,1,Waste of money,2022-08-24
10078,5479,128,4,Good quality,2021-02-23
10079,11106,139,4,Nice product,2021-03-15
10080,1896,106,3,Average product,2023-10-12
10081,1486,182,5,Excellent product!,2022-05-23
10082,3189,29,4,Nice product,2023-06-05
10083,12137,166,2,Not great,2021-04-10
10084,6812,5,5,Excellent product!,2023-12-02
10085,909,87,4,Satisfied with purchase,2021-08-31
10086,10856,170,2,Not great,2023-03-14
10087,6453,114,2,Could be better,2023-04-12
10088,11424,97,5,Excellent product!,2022-09-29
10089,3980,57,5,Love it!,2022-02-21
10090,12095,46,5,Highly recommend!,2021-05-12
10091,6619,83,2,Disappointed,2021-09-28
10092,8900,55,2,Not great,2022-09-25
10093,14865,126,5,Excellent product!,2021-08-19
10094,7335,35,5,Highly recommend!,2023-03-27
10095,1075,3,4,Works well,2022-07-24
10096,414,176,5,Best purchase ever!,2022-02-05
10097,3176,52,5,Best purchase ever!,2021-04-21
10098,14688,45,5,Best purchase ever!,2021-08-24
10099,13870,190,5,Love it!,2022-08-27
10100,84,127,3,It's okay,2023-06-19
10101,3681,41,4,Works well,2021-04-11
10102,1318,111,4,Satisfied with purchase,2023-04-19
10103,6566,41,4,Satisfied with purchase,2022-08-10
10104,10360,109,4,Good quality,2023-03-26
10105,10792,56,5,Love it!,2021-12-06
10106,646,17,3,Average product,2022-03-04
10107,14666,116,4,Works well,2021-06-13
10108,8378,109,5,Best purchase ever!,2023-10-19
10109,9291,100,3,Decent,2023-04-08
10110,2843,7,4,Works well,2022-01-12
10111,6745,161,2,Disappointed,2023-12-09
10112,9941,52,5,Love it!,2022-06-02
10113,6977,14,5,Highly recommend!,2021-10-21
10114,7007,23,3,Average product,2021-12-05
10115,9103,80,2,Below expectations,2022-08-04
10116,12463,87,2,Below expectations,2023-09-30
10117,10648,45,5,Best purchase ever!,2022-11-01
10118,14914,56,4,Satisfied with purchase,2022-07-20
10119,14730,171,5,Love it!,2022-03-23
10120,8806,71,4,Nice product,2021-03-04
10121,406,136,5,Excellent product!,2022-04-17
10122,6592,64,4,Satisfied with purchase,2022-05-25
10123,14182,120,5,Love it!,2021-11-13
10124,14589,15,3,Average product,2022-07-14
10125,12186,159,2,Below expectations,2023-01-13
10126,7409,194,3,Average product,2022-08-09
10127,2481,56,4,Good quality,2023-05-20
10128,1882,147,5,Best purchase ever!,2023-06-11
10129,6987,152,3,Decent,2023-03-25
10130,8351,69,2,Not great,2021-06-14
10131,2440,151,4,Works well,2023-03-12
10132,4146,134,5,Best purchase ever!,2022-09-21
10133,10204,117,4,Satisfied with purchase,2023-01-24
10134,8321,192,3,Not bad,2021-05-17
10135,6739,154,4,Nice product,2023-01-13
10136,3405,7,4,Nice product,2021-10-20
10137,117,50,4,Nice product,2021-02-21
10138,6158,122,2,Disappointed,2022-12-03
10139,4707,197,4,Nice product,2022-05-25
10140,3617,178,2,Disappointed,2023-09-30
10141,5532,133,4,Good quality,2023-04-11
10142,10930,24,5,Excellent product!,2022-01-10
10143,6751,123,2,Below expectations,2022-08-14
10144,2107,131,2,Disappointed,2023-01-16
10145,6216,172,4,Good quality,2021-12-10
10146,8910,96,5,,2022-10-29
10147,1279,91,3,Not bad,2023-03-03
10148,11543,40,4,Good quality,2021-10-27
10149,4436,73,3,It's okay,2021-11-25
10150,4717,173,4,Satisfied with purchase,2022-12-14
10151,3258,118,3,It's okay,2023-12-10
10152,5263,4,4,Satisfied with purchase,2022-03-18
10153,4571,177,5,Best purchase ever!,2022-05-18
10154,7184,185,4,Nice product,2022-09-11
10155,6695,79,4,Nice product,2021-05-05
10156,10072,80,4,Nice product,2021-10-01
10157,2979,172,5,,2023-11-18
10158,13216,161,2,Below expectations,2021-09-23
10159,2407,176,4,Satisfied with purchase,2021-02-02
10160,1612,145,4,Good quality,2022-11-19
10161,10696,125,3,Average product,2023-12-30
10162,11140,31,5,Highly recommend!,2022-07-07
10163,14408,116,1,Terrible,2021-04-02
10164,11187,164,5,Best purchase ever!,2023-11-19
10165,3260,197,3,Decent,2021-01-30
10166,14915,6,1,Waste of money,2023-12-23
10167,12462,57,4,Good quality,2022-03-26
10168,14259,128,3,Decent,2021-03-08
10169,14858,10,4,,2021-09-26
10170,3352,3,3,Decent,2023-03-24
10171,11137,108,3,Decent,2023-10-21
10172,9898,52,5,Best purchase ever!,2023-06-26
10173,2693,131,5,Excellent product!,2021-06-19
10174,2514,32,5,Excellent product!,2021-10-27
10175,3003,149,4,Works well,2022-12-12
10176,9344,114,4,Nice product,2021-11-23
10177,82,4,5,Highly recommend!,2022-07-18
10178,12774,119,3,Decent,2021-02-07
10179,2966,81,2,Disappointed,2022-04-14
10180,10845,174,5,Love it!,2021-07-17
10181,1041,106,3,It's okay,2021-05-07
10182,14127,172,3,Decent,2023-12-20
10183,11282,177,5,Love it!,2023-10-27
10184,2132,93,3,Decent,2022-11-28
10185,807,194,1,Do not buy,2023-02-24
10186,10670,179,2,Not great,2021-08-14
10187,403,20,5,Best purchase ever!,2022-02-26
10188,9210,97,5,Best purchase ever!,2021-06-05
10189,6559,121,4,Nice product,2022-09-06
10190,13146,152,3,Not bad,2022-03-20
10191,439,197,5,Highly recommend!,2021-10-30
10192,2894,152,2,Not great,2021-09-07
10193,5867,47,2,Could be better,2022-06-07
10194,2360,79,2,Below expectations,2023-09-25
10195,926,6,2,Could be better,2022-05-12
10196,1776,106,4,Satisfied with purchase,2022-10-06
10197,13446,59,3,Not bad,2021-08-22
10198,10631,44,3,Not bad,2022-01-20
10199,2301,154,4,Nice product,2022-06-05
10200,8909,39,4,Satisfied with purchase,2022-08-05
10201,2399,152,3,It's okay,2022-07-11
10202,633,165,5,Love it!,2023-11-22
10203,8209,108,2,Could be better,2022-09-15
10204,753,197,4,,2021-11-28
10205,8004,96,5,Best purchase ever!,2023-04-18
10206,12027,159,1,Waste of money,2022-07-22
10207,5617,58,4,Nice product,2021-10-08
10208,1176,106,5,,2023-12-30
10209,3903,120,1,Do not buy,2021-10-11
10210,5423,98,5,Highly recommend!,2021-07-30
10211,8977,35,5,Highly recommend!,2023-08-08
10212,8997,144,2,Below expectations,2021-03-14
10213,906,103,1,Poor quality,2023-03-08
10214,9302,29,4,Works well,2021-03-10
10215,3603,178,5,Excellent product!,2023-11-21
10216,12143,199,4,Works well,2023-03-20
10217,8835,102,5,Highly recommend!,2023-04-02
10218,12574,131,5,Excellent product!,2021-04-28
10219,13107,67,3,Decent,2022-07-05
10220,10771,60,2,Could be better,2022-02-14
10221,8210,189,3,Not bad,2021-12-18
10222,3358,38,3,Average product,2023-07-18
10223,14011,92,5,Excellent product!,2023-10-06
10224,1827,92,4,,2021-02-07
10225,14597,89,4,,2023-05-11
10226,3773,8,5,Highly recommend!,2023-01-06
10227,8747,119,5,Best purchase ever!,2022-11-12
10228,12417,10,4,Satisfied with purchase,2021-01-17
10229,7613,27,4,Satisfied with purchase,2022-05-07
10230,6665,155,4,Good quality,2022-07-05
10231,12193,195,4,Good quality,2023-09-05
10232,5108,132,5,Highly recommend!,2022-01-07
10233,3752,172,2,Disappointed,2022-10-28
10234,11089,113,3,Not bad,2022-01-31
10235,5038,85,1,Terrible,2022-05-03
10236,8737,144,5,Highly recommend!,2022-04-13
10237,8491,157,4,Works well,2022-11-26
10238,4451,169,5,Best purchase ever!,2023-02-10
10239,3647,13,4,Nice product,2022-07-09
10240,7261,169,2,Below expectations,2022-12-26
10241,12114,106,2,Could be better,2023-11-29
10242,10119,78,1,Waste of money,2021-03-26
10243,11354,42,3,It's okay,2022-07-18
10244,6022,37,5,Excellent product!,2022-04-14
10245,4257,39,5,Highly recommend!,2021-05-01
10246,7574,199,3,Not bad,2021-07-19
10247,12907,98,4,Works well,2021-07-31
10248,13210,76,4,Nice product,2021-08-21
10249,14047,199,5,,2022-05-10
10250,7991,7,5,Best purchase ever!,2023-06-12
10251,12317,79,5,,2022-06-16
10252,3354,70,1,Waste of money,2023-09-11
10253,9014,25,5,Love it!,2023-06-06
10254,5850,58,3,Average product,2023-12-20
10255,2508,184,3,Average product,2021-12-05
10256,8980,76,4,Nice product,2023-12-16
10257,2750,36,5,Excellent product!,2021-05-01
10258,3940,162,3,Not bad,2023-09-01
10259,7956,119,4,Satisfied with purchase,2021-07-13
10260,2954,132,5,Highly recommend!,2021-07-22
